,Date,Max Temperature C,Min Temperature C,Precipitation Total,Humidity Avg
122,2013-05-03,35,25,1.7,75.875
123,2013-05-04,35,26,0.2,74.125
124,2013-05-05,35,26,0.4,75.875
125,2013-05-06,35,27,4.9,76.875
126,2013-05-07,35,26,15.0,75.5
127,2013-05-08,34,26,13.600000000000001,76.25
128,2013-05-09,33,26,18.9,76.625
129,2013-05-10,32,27,17.1,78.875
130,2013-05-11,33,27,15.7,78.625
131,2013-05-12,32,27,6.2,79.625
132,2013-05-13,34,25,1.4,78.125
133,2013-05-14,35,25,3.5999999999999996,79.0
134,2013-05-15,35,26,1.3000000000000003,74.5
135,2013-05-16,36,25,4.9,74.75
136,2013-05-17,35,26,4.0,77.75
137,2013-05-18,35,26,3.7,77.125
138,2013-05-19,35,26,7.1000000000000005,75.25
139,2013-05-20,35,26,0.8,75.125
140,2013-05-21,34,26,1.2000000000000002,76.25
141,2013-05-22,34,26,1.1,73.375
142,2013-05-23,35,26,15.5,73.875
143,2013-05-24,35,26,6.9,71.875
144,2013-05-25,34,26,15.499999999999998,76.0
145,2013-05-26,34,26,7.1,75.125
146,2013-05-27,32,27,9.7,78.75
147,2013-05-28,31,26,2.1,78.25
148,2013-05-29,34,25,2.6999999999999997,73.25
149,2013-05-30,34,25,6.3,76.25
150,2013-05-31,34,25,7.3,76.0
151,2013-06-01,34,26,5.3,76.25
152,2013-06-02,35,25,0.1,72.0
153,2013-06-03,34,25,1.2,73.625
154,2013-06-04,35,25,14.399999999999999,74.25
155,2013-06-05,35,25,4.7,74.875
156,2013-06-06,35,25,9.2,76.375
157,2013-06-07,34,25,1.6,71.5
158,2013-06-08,36,25,1.3,71.25
159,2013-06-09,34,25,0.0,68.375
160,2013-06-10,34,26,1.5999999999999999,71.25
161,2013-06-11,32,27,1.5000000000000002,78.625
162,2013-06-12,32,26,24.900000000000002,81.375
163,2013-06-13,34,25,2.7,74.375
164,2013-06-14,34,25,0.2,72.375
165,2013-06-15,33,26,8.0,77.25
166,2013-06-16,36,26,1.2,74.0
167,2013-06-17,35,25,2.2,75.25
168,2013-06-18,34,26,0.0,74.5
169,2013-06-19,35,25,0.0,76.25
170,2013-06-20,35,26,0.8,76.875
171,2013-06-21,35,26,0.0,77.5
172,2013-06-22,34,26,0.2,77.75
173,2013-06-23,35,25,0.8999999999999999,78.5
174,2013-06-24,37,26,0.0,75.375
175,2013-06-25,36,25,0.8,75.875
176,2013-06-26,36,24,0.5,73.5
177,2013-06-27,35,25,13.3,75.75
178,2013-06-28,34,24,11.2,76.25
179,2013-06-29,35,24,1.3,77.25
180,2013-06-30,35,25,3.6,76.0
181,2013-07-01,34,25,6.5,76.125
182,2013-07-02,34,25,10.5,75.125
183,2013-07-03,31,26,8.5,81.0
184,2013-07-04,30,25,7.300000000000001,81.375
185,2013-07-05,30,25,17.1,81.375
186,2013-07-06,33,25,8.1,78.25
187,2013-07-07,34,25,0.2,75.625
188,2013-07-08,35,24,0.2,73.125
189,2013-07-09,33,24,2.9000000000000004,76.375
190,2013-07-10,32,25,13.9,79.875
191,2013-07-11,33,24,2.4999999999999996,76.25
192,2013-07-12,34,24,8.5,76.625
193,2013-07-13,33,24,22.2,77.5
194,2013-07-14,33,24,16.099999999999998,77.75
195,2013-07-15,33,24,1.1,73.375
196,2013-07-16,33,25,4.4,78.0
197,2013-07-17,33,24,3.4000000000000004,78.875
198,2013-07-18,33,24,1.7000000000000002,78.125
199,2013-07-19,34,23,0.30000000000000004,75.125
200,2013-07-20,31,26,11.1,76.75
201,2013-07-21,34,25,9.0,78.0
202,2013-07-22,33,24,9.299999999999999,78.5
203,2013-07-23,34,25,1.7,75.25
204,2013-07-24,34,24,2.2,77.5
205,2013-07-25,32,25,8.4,75.25
206,2013-07-26,33,23,2.2,75.875
207,2013-07-27,34,25,8.6,80.25
208,2013-07-28,33,25,8.299999999999999,78.5
209,2013-07-29,31,26,18.0,79.25
210,2013-07-30,34,24,4.5,77.625
211,2013-07-31,31,26,18.500000000000004,78.25
212,2013-08-01,34,24,2.3000000000000003,72.875
213,2013-08-02,34,24,1.4000000000000001,74.25
214,2013-08-03,34,25,2.8000000000000003,75.875
215,2013-08-04,36,24,0.6000000000000001,74.625
216,2013-08-05,35,24,14.1,76.625
217,2013-08-06,33,25,8.0,75.625
218,2013-08-07,33,25,10.9,77.75
219,2013-08-08,33,25,8.4,76.125
220,2013-08-09,32,25,2.0,75.5
221,2013-08-10,34,25,0.5,75.375
222,2013-08-11,33,25,5.4,76.5
223,2013-08-12,32,26,6.8,75.75
224,2013-08-13,32,26,0.2,70.75
225,2013-08-14,33,22,0.0,67.25
226,2013-08-15,33,25,1.0,71.375
227,2013-08-16,36,27,2.0,71.0
228,2013-08-17,35,27,2.8,75.875
229,2013-08-18,34,27,4.9,78.0
230,2013-08-19,33,29,6.5,72.125
231,2013-08-20,35,26,0.6,71.875
232,2013-08-21,35,27,0.2,72.875
233,2013-08-22,36,26,0.1,71.0
234,2013-08-23,36,27,0.2,71.75
235,2013-08-24,36,28,0.0,70.125
236,2013-08-25,35,27,0.0,70.125
237,2013-08-26,36,27,0.0,68.75
238,2013-08-27,37,27,0.0,69.875
239,2013-08-28,35,28,0.1,71.375
240,2013-08-29,35,28,3.0,75.875
241,2013-08-30,34,28,1.8,75.875
242,2013-08-31,34,28,1.3,77.0
243,2013-09-01,34,28,0.0,75.625
244,2013-09-02,35,28,0.7999999999999999,76.75
245,2013-09-03,35,28,10.8,75.75
246,2013-09-04,35,27,1.4999999999999998,73.5
247,2013-09-05,35,28,1.4,72.5
248,2013-09-06,34,28,5.6,74.625
249,2013-09-07,34,28,9.3,73.25
250,2013-09-08,34,28,1.4999999999999998,70.625
251,2013-09-09,34,28,3.6000000000000005,74.625
252,2013-09-10,35,27,1.3,73.375
253,2013-09-11,33,28,0.5,71.25
254,2013-09-12,35,29,0.4,71.375
255,2013-09-13,36,28,1.7999999999999998,72.125
256,2013-09-14,34,28,16.2,76.0
257,2013-09-15,35,28,3.5999999999999996,76.125
258,2013-09-16,35,28,2.8000000000000003,74.625
259,2013-09-17,35,28,2.6999999999999997,74.875
260,2013-09-18,35,29,7.300000000000001,75.125
261,2013-09-19,34,29,6.7,74.625
262,2013-09-20,34,30,9.7,76.375
263,2013-09-21,35,29,10.999999999999998,74.625
264,2013-09-22,36,27,1.5000000000000002,71.0
265,2013-09-23,36,28,0.0,68.625
266,2013-09-24,37,28,0.0,69.0
267,2013-09-25,37,28,1.0,70.0
268,2013-09-26,36,29,1.6,68.875
269,2013-09-27,36,28,4.6000000000000005,72.625
270,2013-09-28,36,29,0.30000000000000004,71.125
271,2013-09-29,36,29,1.2,72.5
272,2013-09-30,35,28,11.8,71.625
273,2013-10-01,35,29,7.7,73.875
274,2013-10-02,35,29,3.9,74.625
275,2013-10-03,36,29,5.6,72.125
276,2013-10-04,37,29,0.0,70.5
277,2013-10-05,37,31,2.8000000000000003,71.75
278,2013-10-06,36,29,3.0,71.375
279,2013-10-07,35,28,6.8,71.375
280,2013-10-08,35,29,3.3,69.75
281,2013-10-09,36,28,2.3,68.75
282,2013-10-10,36,29,1.2000000000000002,67.125
283,2013-10-11,36,28,0.4,67.125
284,2013-10-12,35,29,4.5,70.875
285,2013-10-13,34,29,4.7,72.375
286,2013-10-14,35,29,6.6000000000000005,72.0
287,2013-10-15,35,29,7.1000000000000005,71.75
288,2013-10-16,36,29,0.3,69.625
289,2013-10-17,35,30,3.7,68.125
290,2013-10-18,36,30,0.6,65.625
291,2013-10-19,34,30,2.3,72.5
292,2013-10-20,36,29,3.8,69.625
293,2013-10-21,36,29,3.8,69.375
294,2013-10-22,35,30,14.4,71.125
295,2013-10-23,35,29,2.0,72.375
296,2013-10-24,35,30,5.3,71.875
297,2013-10-25,35,29,5.6,72.0
298,2013-10-26,37,29,0.30000000000000004,71.25
299,2013-10-27,35,29,0.4,70.5
300,2013-10-28,34,30,25.4,73.75
301,2013-10-29,35,29,2.9000000000000004,69.625
302,2013-10-30,35,29,4.8,68.25
303,2013-10-31,36,30,7.6000000000000005,70.25
304,2013-11-01,36,30,4.8,72.0
305,2013-11-02,36,29,2.2,68.875
306,2013-11-03,36,30,2.5999999999999996,68.25
307,2013-11-04,34,30,20.1,72.75
308,2013-11-05,36,29,7.0,71.125
309,2013-11-06,37,30,8.3,72.75
310,2013-11-07,36,30,10.9,71.75
311,2013-11-08,35,30,5.1000000000000005,71.25
312,2013-11-09,35,29,2.9000000000000004,70.875
313,2013-11-10,36,31,7.0,69.75
314,2013-11-11,35,30,11.799999999999999,72.625
315,2013-11-12,35,29,10.6,73.375
316,2013-11-13,35,28,12.0,74.625
317,2013-11-14,34,29,4.9,71.625
318,2013-11-15,33,28,4.800000000000001,73.5
319,2013-11-16,33,27,3.4999999999999996,77.5
320,2013-11-17,31,28,13.2,79.0
321,2013-11-18,35,28,0.30000000000000004,72.75
322,2013-11-19,35,27,0.0,72.125
323,2013-11-20,34,27,0.0,68.875
324,2013-11-21,36,28,5.8999999999999995,67.625
325,2013-11-22,37,28,0.3,66.875
326,2013-11-23,36,28,3.5,69.5
327,2013-11-24,36,29,13.1,71.5
328,2013-11-25,36,27,4.2,68.625
329,2013-11-26,34,29,2.0,68.875
330,2013-11-27,35,28,15.700000000000001,70.875
331,2013-11-28,36,29,11.900000000000002,70.875
332,2013-11-29,36,29,11.1,71.75
333,2013-11-30,36,29,6.6,68.75
334,2013-12-01,36,30,8.8,71.125
335,2013-12-02,35,29,14.2,74.375
336,2013-12-03,36,30,13.499999999999998,73.625
337,2013-12-04,37,28,9.2,72.0
338,2013-12-05,35,30,9.1,72.0
339,2013-12-06,35,29,3.8000000000000003,72.25
340,2013-12-07,36,30,17.6,73.5
341,2013-12-08,36,29,4.8,72.875
342,2013-12-09,34,30,3.6000000000000005,71.625
343,2013-12-10,35,29,5.3,73.5
344,2013-12-11,34,30,7.8,72.75
345,2013-12-12,35,29,22.8,76.125
346,2013-12-13,32,29,7.200000000000001,78.0
347,2013-12-14,31,27,13.0,85.0
348,2013-12-15,33,28,6.199999999999998,78.5
349,2013-12-16,32,28,3.0999999999999996,78.375
350,2013-12-17,32,28,4.799999999999999,81.625
351,2013-12-18,35,29,10.200000000000001,75.375
352,2013-12-19,36,29,12.899999999999999,70.25
353,2013-12-20,35,27,2.5000000000000004,70.375
354,2013-12-21,33,25,15.199999999999998,78.5
355,2013-12-22,31,27,23.900000000000002,86.125
356,2013-12-23,32,27,10.0,81.0
357,2013-12-24,34,27,3.4000000000000004,75.25
358,2013-12-25,34,28,12.700000000000001,74.75
359,2013-12-26,35,27,9.3,73.625
360,2013-12-27,36,27,3.5999999999999996,72.375
361,2013-12-28,36,27,1.4000000000000001,70.0
362,2013-12-29,33,27,1.1,73.5
363,2013-12-30,31,28,8.5,81.0
364,2013-12-31,34,28,7.8999999999999995,75.5
365,2014-01-01,33,29,7.200000000000001,75.75
366,2014-01-02,35,28,11.3,74.625
367,2014-01-03,35,29,8.2,75.5
368,2014-01-04,35,27,5.2,74.0
369,2014-01-05,34,27,0.4,76.5
370,2014-01-06,34,27,0.30000000000000004,76.375
371,2014-01-07,35,28,0.1,74.25
372,2014-01-08,35,28,10.9,73.75
373,2014-01-09,35,27,2.3000000000000003,72.625
374,2014-01-10,35,28,19.7,75.75
375,2014-01-11,34,29,6.2,75.125
376,2014-01-12,33,29,4.1,74.75
377,2014-01-13,34,26,20.6,78.25
378,2014-01-14,34,28,10.7,76.625
379,2014-01-15,34,27,9.899999999999999,75.125
380,2014-01-16,31,28,13.0,78.375
381,2014-01-17,33,27,14.2,80.375
382,2014-01-18,31,26,41.199999999999996,84.5
383,2014-01-19,31,26,41.50000000000001,82.375
384,2014-01-20,32,27,21.2,80.875
385,2014-01-21,31,26,67.89999999999999,86.0
386,2014-01-22,32,27,11.7,82.5
387,2014-01-23,29,26,20.2,85.25
388,2014-01-24,33,25,15.3,81.625
389,2014-01-25,34,26,3.6,80.25
390,2014-01-26,35,26,1.7000000000000002,78.5
391,2014-01-27,32,28,14.9,80.875
392,2014-01-28,32,28,21.000000000000004,82.5
393,2014-01-29,32,27,25.0,82.875
394,2014-01-30,31,26,19.299999999999997,82.375
395,2014-01-31,30,27,7.7,81.25
396,2014-02-01,31,27,17.6,81.375
397,2014-02-02,31,27,18.499999999999996,83.25
398,2014-02-03,32,27,16.1,84.125
399,2014-02-04,32,27,22.7,84.375
400,2014-02-05,32,28,10.8,83.5
401,2014-02-06,32,29,5.1,82.5
402,2014-02-07,31,27,9.0,82.625
403,2014-02-08,32,28,6.4,82.375
404,2014-02-09,33,27,10.8,81.5
405,2014-02-10,33,29,3.6999999999999997,80.875
406,2014-02-11,33,27,1.2,79.0
407,2014-02-12,32,28,1.6,82.125
408,2014-02-13,34,27,0.1,77.75
409,2014-02-14,33,28,1.1,79.0
410,2014-02-15,32,29,5.999999999999999,78.5
411,2014-02-16,33,28,1.2,79.375
412,2014-02-17,33,27,0.1,78.375
413,2014-02-18,31,28,6.3,80.875
414,2014-02-19,35,27,0.30000000000000004,76.125
415,2014-02-20,36,27,3.1,75.5
416,2014-02-21,32,28,11.5,79.125
417,2014-02-22,33,27,14.7,78.625
418,2014-02-23,31,26,16.2,83.625
419,2014-02-24,31,28,5.799999999999999,78.0
420,2014-02-25,32,26,4.0,78.0
421,2014-02-26,34,26,3.0,77.75
422,2014-02-27,33,27,3.1,78.0
423,2014-02-28,33,27,4.1,76.5
424,2014-03-01,33,28,18.5,79.375
425,2014-03-02,34,27,18.900000000000002,80.75
426,2014-03-03,34,28,18.3,79.625
427,2014-03-04,35,28,1.1,77.125
428,2014-03-05,33,28,15.999999999999998,78.5
429,2014-03-06,34,28,11.600000000000001,77.75
430,2014-03-07,33,28,6.199999999999999,80.375
431,2014-03-08,33,28,15.400000000000004,80.25
432,2014-03-09,33,28,21.5,80.875
433,2014-03-10,32,29,9.0,81.25
434,2014-03-11,33,28,6.0,79.5
435,2014-03-12,33,27,10.0,80.25
436,2014-03-13,32,28,26.900000000000002,82.5
437,2014-03-14,33,27,8.7,79.75
438,2014-03-15,34,27,4.6,79.0
439,2014-03-16,34,28,0.8999999999999999,77.75
440,2014-03-17,34,30,6.7,79.25
441,2014-03-18,33,29,34.6,81.625
442,2014-03-19,34,29,18.0,81.25
443,2014-03-20,35,27,10.2,78.625
444,2014-03-21,34,27,20.4,78.625
445,2014-03-22,32,28,3.9000000000000004,83.25
446,2014-03-23,33,28,5.9,81.375
447,2014-03-24,34,27,9.6,79.75
448,2014-03-25,33,29,15.399999999999999,79.75
449,2014-03-26,33,28,27.1,85.0
450,2014-03-27,33,30,15.1,79.0
451,2014-03-28,35,28,16.4,79.5
452,2014-03-29,34,28,16.8,80.625
453,2014-03-30,35,28,10.6,79.375
454,2014-03-31,35,27,2.3,78.375
455,2014-04-01,36,28,2.3000000000000003,78.875
456,2014-04-02,35,28,7.7,78.75
457,2014-04-03,35,28,10.8,78.375
458,2014-04-04,35,28,2.5,77.375
459,2014-04-05,34,29,14.299999999999999,78.0
460,2014-04-06,35,28,8.5,76.875
461,2014-04-07,35,27,15.599999999999998,78.125
462,2014-04-08,35,28,10.4,77.5
463,2014-04-09,34,28,12.299999999999999,77.5
464,2014-04-10,35,28,2.1,75.375
465,2014-04-11,34,28,4.4,75.375
466,2014-04-12,35,28,9.100000000000001,76.25
467,2014-04-13,35,26,4.699999999999999,77.5
468,2014-04-14,34,28,3.5,76.375
469,2014-04-15,35,27,4.6000000000000005,76.125
470,2014-04-16,35,28,7.8,75.75
471,2014-04-17,36,28,8.4,72.875
472,2014-04-18,35,28,10.1,73.5
473,2014-04-19,37,28,12.7,74.875
474,2014-04-20,35,28,19.7,77.625
475,2014-04-21,36,28,24.299999999999997,78.0
476,2014-04-22,35,27,13.0,76.875
477,2014-04-23,36,27,8.0,75.875
478,2014-04-24,36,29,23.900000000000002,78.125
479,2014-04-25,35,29,17.0,77.5
480,2014-04-26,36,29,16.6,77.125
481,2014-04-27,35,28,17.200000000000003,79.25
482,2014-04-28,35,28,10.900000000000002,76.625
483,2014-04-29,35,29,16.900000000000002,77.625
484,2014-04-30,34,29,16.7,77.875
485,2014-05-01,35,28,5.3,76.375
486,2014-05-02,35,28,2.2,78.25
487,2014-05-03,36,28,0.3,77.875
488,2014-05-04,35,28,0.9000000000000001,78.25
489,2014-05-05,35,28,0.2,78.625
490,2014-05-06,36,28,11.9,76.5
491,2014-05-07,35,29,7.7,77.5
492,2014-05-08,36,28,1.4,77.625
493,2014-05-09,37,27,1.5,75.75
494,2014-05-10,34,30,3.5,77.25
495,2014-05-11,34,30,8.799999999999999,78.625
496,2014-05-12,36,29,4.1,77.625
497,2014-05-13,36,28,0.7000000000000001,75.625
498,2014-05-14,36,29,4.0,73.25
499,2014-05-15,36,28,7.5,73.25
500,2014-05-16,35,28,14.0,77.375
501,2014-05-17,34,29,12.3,76.75
502,2014-05-18,35,29,5.300000000000001,75.75
503,2014-05-19,36,28,1.4999999999999998,75.125
504,2014-05-20,36,28,9.900000000000002,76.75
505,2014-05-21,35,28,19.0,78.875
506,2014-05-22,36,27,25.1,79.0
507,2014-05-23,36,28,2.9,74.25
508,2014-05-24,36,28,1.7000000000000002,76.25
509,2014-05-25,36,27,3.5999999999999996,75.375
510,2014-05-26,34,29,16.4,79.875
511,2014-05-27,36,29,2.0,76.875
512,2014-05-28,36,28,5.699999999999999,78.75
513,2014-05-29,36,27,0.6000000000000001,75.0
514,2014-05-30,35,28,9.899999999999999,76.625
515,2014-05-31,34,28,11.8,77.0
516,2014-06-01,35,30,2.1,74.875
517,2014-06-02,36,27,0.1,74.5
518,2014-06-03,36,28,0.1,73.5
519,2014-06-04,36,28,2.5,75.375
520,2014-06-05,33,29,4.0,78.5
521,2014-06-06,34,30,2.5999999999999996,77.375
522,2014-06-07,37,28,0.5,75.75
523,2014-06-08,36,27,0.0,69.625
524,2014-06-09,36,29,0.0,72.75
525,2014-06-10,35,28,4.4,73.375
526,2014-06-11,36,28,16.599999999999998,75.125
527,2014-06-12,36,29,15.100000000000001,76.125
528,2014-06-13,33,29,13.6,78.375
529,2014-06-14,35,28,11.799999999999999,76.875
530,2014-06-15,35,28,7.1,77.375
531,2014-06-16,32,28,2.2,78.75
532,2014-06-17,35,28,9.6,80.125
533,2014-06-18,35,27,8.100000000000001,79.25
534,2014-06-19,36,27,1.3,75.375
535,2014-06-20,36,27,0.2,75.5
536,2014-06-21,36,27,4.4,77.75
537,2014-06-22,36,27,3.1,75.875
538,2014-06-23,35,27,4.1,78.0
539,2014-06-24,35,27,0.30000000000000004,75.5
540,2014-06-25,34,29,16.6,78.5
541,2014-06-26,35,26,10.4,76.75
542,2014-06-27,34,28,3.2,78.875
543,2014-06-28,35,26,6.800000000000001,77.625
544,2014-06-29,33,28,0.6000000000000001,77.75
545,2014-06-30,35,27,3.5,79.375
546,2014-07-01,37,27,0.9,75.125
547,2014-07-02,37,26,2.8000000000000003,75.25
548,2014-07-03,35,27,0.2,74.25
549,2014-07-04,33,27,4.6,76.0
550,2014-07-05,33,27,5.4,76.375
551,2014-07-06,31,27,11.4,78.25
552,2014-07-07,36,27,6.200000000000001,76.75
553,2014-07-08,33,28,6.6,77.625
554,2014-07-09,35,26,3.1999999999999997,76.5
555,2014-07-10,35,27,1.4000000000000001,77.875
556,2014-07-11,35,26,3.3,78.875
557,2014-07-12,35,26,0.6,77.375
558,2014-07-13,35,27,12.4,79.5
559,2014-07-14,37,24,3.0999999999999996,75.5
560,2014-07-15,36,25,0.2,75.5
561,2014-07-16,35,28,5.2,80.25
562,2014-07-17,34,27,6.4,80.25
563,2014-07-18,34,26,10.7,79.25
564,2014-07-19,35,26,5.700000000000001,78.125
565,2014-07-20,34,27,4.699999999999999,77.625
566,2014-07-21,35,26,5.2,77.125
567,2014-07-22,34,26,7.700000000000001,78.75
568,2014-07-23,34,27,5.0,80.5
569,2014-07-24,33,28,4.2,77.875
570,2014-07-25,34,26,2.2,78.75
571,2014-07-26,32,29,12.200000000000001,79.125
572,2014-07-27,33,28,8.0,79.75
573,2014-07-28,36,25,9.799999999999999,74.75
574,2014-07-29,36,26,1.4000000000000001,72.5
575,2014-07-30,36,26,1.4,76.625
576,2014-07-31,35,27,1.6000000000000003,75.625
577,2014-08-01,35,27,1.0,75.75
578,2014-08-02,36,27,0.4,74.75
579,2014-08-03,35,26,1.9,75.625
580,2014-08-04,35,26,3.0,76.75
581,2014-08-05,35,26,2.0,75.0
582,2014-08-06,36,26,0.5,74.875
583,2014-08-07,36,26,0.2,71.25
584,2014-08-08,35,27,0.8999999999999999,75.625
585,2014-08-09,35,28,0.7999999999999999,73.75
586,2014-08-10,35,27,3.1,73.625
587,2014-08-11,34,28,5.9,75.0
588,2014-08-12,33,27,8.299999999999999,75.5
589,2014-08-13,34,27,1.8000000000000003,75.375
590,2014-08-14,34,27,1.9,76.125
591,2014-08-15,35,27,7.1,76.0
592,2014-08-16,35,27,3.0,74.875
593,2014-08-17,34,27,0.5,72.875
594,2014-08-18,34,26,0.2,74.75
595,2014-08-19,35,27,0.0,74.5
596,2014-08-20,35,28,0.2,74.875
597,2014-08-21,35,28,0.2,73.875
598,2014-08-22,34,28,0.30000000000000004,75.5
599,2014-08-23,35,27,6.9,75.625
600,2014-08-24,35,27,4.699999999999999,74.75
601,2014-08-25,35,27,3.1,75.5
602,2014-08-26,35,26,0.4,75.125
603,2014-08-27,35,26,0.30000000000000004,76.375
604,2014-08-28,34,27,2.8,77.375
605,2014-08-29,34,27,10.7,77.5
606,2014-08-30,34,27,1.7,76.625
607,2014-08-31,34,27,1.6,77.25
608,2014-09-01,35,27,0.30000000000000004,77.75
609,2014-09-02,37,27,0.0,75.375
610,2014-09-03,35,27,0.6,80.125
611,2014-09-04,35,28,1.9,78.625
612,2014-09-05,36,28,4.9,76.75
613,2014-09-06,32,29,10.4,76.5
614,2014-09-07,33,27,1.2000000000000002,76.625
615,2014-09-08,35,27,0.30000000000000004,72.75
616,2014-09-09,35,28,0.7000000000000001,70.5
617,2014-09-10,35,28,0.4,71.75
618,2014-09-11,35,28,1.6000000000000003,69.875
619,2014-09-12,36,27,0.0,65.25
620,2014-09-13,36,28,0.4,68.375
621,2014-09-14,36,28,0.0,63.125
